Time,Temp,Pressure,KE,U,H(t),H(t)/N,U(t)/N,T(t)/N,time averaged values,,,Stdv T,,Stdv U/N,,STDV E/N,,Energy Drift
1.54,102.75264,1.094962,80.734462,-8.62151,72.112952,1.126764875,-0.1347110938,1.2614759688,,,95.8292052699,,0.1529944434,,2.37806346582833E-06,,0.0023562121,
1.55,102.555742,1.07006,80.579756,-8.460305,72.119451,1.1268664219,-0.1321922656,1.2590586875,,,99.7229373556,,0.1510303336,,2.70156551655398E-06,,0.002446547,
1.56,102.432147,1.052819,80.482645,-8.362509,72.120136,1.126877125,-0.1306642031,1.2575413281,,,102.2066863487,,0.1498449783,,2.73686432727881E-06,,0.0024560683,
1.57,102.396056,1.044194,80.454288,-8.32838,72.125908,1.1269673125,-0.1301309375,1.25709825,,,102.9377296029,,0.1494324104,,3.04340097059798E-06,,0.002536298,
1.58,102.453769,1.045317,80.499634,-8.373797,72.125837,1.1269662031,-0.1308405781,1.2578067813,,,101.7699685977,,0.1499815583,,3.03953151516682E-06,,0.0025353111,
1.59,102.60409,1.055881,80.617744,-8.492289,72.125455,1.1269602344,-0.1326920156,1.25965225,,,98.7596553563,,0.1514190153,,3.01875500251985E-06,,0.0025300014,
1.6,102.839207,1.075163,80.802479,-8.677644,72.124835,1.1269505469,-0.1355881875,1.2625387344,,,94.1418489656,,0.1536813544,,2.98518563097309E-06,,0.0025213835,
1.61,103.145924,1.101907,81.043471,-8.919439,72.124032,1.126938,-0.1393662344,1.2663042344,,,88.2839752291,,0.1566577841,,0.000002942,,0.002510222,
1.62,103.507074,1.134447,81.327233,-9.204126,72.123107,1.1269235469,-0.1438144688,1.2707380156,,,81.6277060681,,0.1601987948,,2.89261510632308E-06,,0.0024973647,
1.63,103.902802,1.170605,81.638163,-9.51059,72.127573,1.1269933281,-0.1486029688,1.2755962969,,,74.633655887,,0.1640549036,,3.13484809924854E-06,,0.0025594412,
1.64,104.312084,1.209005,81.959743,-9.838534,72.121209,1.1268938906,-0.1537270938,1.2806209844,,,67.7295300051,,0.1682320798,,2.7926177396576E-06,,0.0024709828,
1.65,104.714347,1.246909,82.275808,-10.155414,72.120394,1.1268811563,-0.1586783438,1.2855595,,,61.2702612657,,0.1723182144,,2.75021875174924E-06,,0.0024596545,
1.66,105.091249,1.282949,82.571946,-10.457657,72.114289,1.1267857656,-0.1634008906,1.2901866563,,,55.5118912563,,0.1762612914,,2.44293062850091E-06,,0.0023747962,
1.67,105.428058,1.315158,82.836582,-10.7227,72.113882,1.1267794063,-0.1675421875,1.2943215938,,,50.606452905,,0.1797557631,,2.42309182002348E-06,,0.0023691389,
1.68,105.714449,1.342929,83.061605,-10.953379,72.108226,1.1266910313,-0.1711465469,1.2978375781,,,46.6138039415,,0.1828250793,,2.15576789978656E-06,,0.0022905216,
1.69,105.944761,1.365167,83.242565,-11.134289,72.108276,1.1266918125,-0.1739732656,1.3006650781,,,43.5219693232,,0.1852503692,,2.15806265599757E-06,,0.0022912166,
1.7,106.117964,1.381467,83.378653,-11.259212,72.119441,1.1268662656,-0.1759251875,1.3027914531,,,41.2666872548,,0.1869344217,,2.70105190222569E-06,,0.002446408,
1.71,106.237253,1.393012,83.47238,-11.3525,72.11988,1.126873125,-0.1773828125,1.3042559375,,,39.7483122657,,0.1881969813,,2.72364555047843E-06,,0.00245251,
1.72,106.309599,1.399963,83.529224,-11.408744,72.12048,1.1268825,-0.178261625,1.305144125,,,38.8413172267,,0.1889602408,,2.75467744922872E-06,,0.0024608499,
1.73,106.345431,1.403286,83.557378,-11.436166,72.121212,1.1268939375,-0.1786900938,1.3055840313,,,38.3959710265,,0.1893329314,,2.79277440867244E-06,,0.0024710245,
1.74,106.357943,1.403984,83.567208,-11.439707,72.127501,1.1269922031,-0.1787454219,1.305737625,,,38.2410676554,,0.1893810836,,3.13086562686634E-06,,0.0025584404,
1.75,106.362153,1.403943,83.570517,-11.442162,72.128355,1.1270055469,-0.1787837813,1.3057893281,,,38.1890166362,,0.1894144715,,3.1782652182228E-06,,0.0025703109,
1.76,106.373704,1.404642,83.579592,-11.455913,72.123679,1.1269324844,-0.1789986406,1.305931125,,,38.0463860257,,0.1896015389,,2.92309623065774E-06,,0.0025053154,
1.77,106.407314,1.407001,83.606001,-11.481652,72.124349,1.1269429531,-0.1794008125,1.3063437656,,,37.6328909169,,0.1899519381,,0.000002959,,0.0025146282,
1.78,106.4751,1.412399,83.659261,-11.534457,72.124804,1.1269500625,-0.1802258906,1.3071759531,,,36.8058105774,,0.1906718143,,2.98351208939732E-06,,0.0025209526,
1.79,106.585169,1.421601,83.745744,-11.620743,72.125001,1.1269531406,-0.1815741094,1.30852725,,,35.4823971097,,0.191851058,,2.99415516006958E-06,,0.0025236909,
1.8,106.740711,1.434906,83.867956,-11.743021,72.124935,1.1269521094,-0.1834847031,1.3104368125,,,33.6535531692,,0.1935284193,,2.99058735042639E-06,,0.0025227735,
1.81,106.939924,1.452137,84.024481,-11.899831,72.12465,1.1269476563,-0.1859348594,1.3128825156,,,31.3819027238,,0.1956901614,,2.97520532229839E-06,,0.0025188121,
1.82,107.176822,1.472953,84.210616,-12.09189,72.118726,1.1268550938,-0.1889357813,1.315790875,,,28.7838393923,,0.1983541954,,2.66445503416198E-06,,0.0024364696,
1.83,107.442703,1.496026,84.419523,-12.301253,72.11827,1.1268479688,-0.1922070781,1.3190550469,,,26.0015985203,,0.20127877,,2.64124529892377E-06,,0.0024301313,
1.84,107.727407,1.520603,84.643219,-12.525412,72.117807,1.1268407344,-0.1957095625,1.3225502969,,,23.1791431327,,0.2044337537,,2.61778315499465E-06,,0.0024236957,
1.85,108.021063,1.545928,84.87395,-12.761909,72.112041,1.1267506406,-0.1994048281,1.3261554688,,,20.4377796476,,0.2077889895,,2.33436450644424E-06,,0.0023435494,
1.86,108.315198,1.570673,85.105057,-12.99329,72.111767,1.1267463594,-0.2030201563,1.3297665156,,,17.8648344652,,0.2110980735,,2.32130051096345E-06,,0.0023397408,
1.87,108.603251,1.59437,85.331384,-13.21978,72.111604,1.1267438125,-0.2065590625,1.333302875,,,15.5127925626,,0.2143625274,,2.31354625439741E-06,,0.0023374752,
1.88,108.880901,1.616758,85.549539,-13.443465,72.106074,1.1266574063,-0.2100541406,1.3367115469,,,13.4027618129,,0.2176111365,,2.05815850262363E-06,,0.0022606092,
1.89,109.145637,1.637043,85.757546,-13.651451,72.106095,1.1266577344,-0.2133039219,1.3399616563,,,11.5344614818,,0.220653666,,2.05910008514514E-06,,0.0022609011,
1.9,109.396597,1.655296,85.95473,-13.848558,72.106172,1.1266589375,-0.2163837188,1.3430426563,,,9.8928004888,,0.2235565456,,2.06255439667244E-06,,0.0022619714,
1.91,109.634141,1.671469,86.141372,-14.035091,72.106281,1.1266606406,-0.2192982969,1.3459589375,,,8.4549417829,,0.2263211684,,2.06744921594511E-06,,0.0022634865,
1.92,109.85941,1.685363,86.318369,-14.206498,72.111871,1.1267479844,-0.2219765313,1.3487245156,,,7.1956413255,,0.2288765863,,2.32625479138256E-06,,0.0023411864,
1.93,110.073997,1.697764,86.486974,-14.380401,72.106573,1.1266652031,-0.2246937656,1.3513589688,,,6.0904428443,,0.2314838764,,2.08059052971643E-06,,0.0022675452,
1.94,110.279536,1.708079,86.64847,-14.541785,72.106685,1.1266669531,-0.2272153906,1.3538823438,,,5.1181970215,,0.2339166824,,2.08564208050399E-06,,0.002269102,
1.95,110.477552,1.716645,86.804054,-14.697273,72.106781,1.1266684531,-0.2296448906,1.3563133438,,,4.2614470323,,0.236272637,,0.00000209,,0.0022704364,
1.96,110.669484,1.723803,86.954858,-14.853504,72.101354,1.1265836563,-0.232086,1.3586696563,,,3.5058640059,,0.2386517392,,0.000001852,,0.0021950021,
1.97,110.856448,1.729165,87.101759,-15.000353,72.101406,1.1265844688,-0.2343805156,1.3609649844,,,2.8406785288,,0.2408988373,,1.85420197097384E-06,,0.0021957249,
1.98,111.039195,1.733024,87.245346,-15.14391,72.101436,1.1265849375,-0.2366235938,1.3632085313,,,2.2580599822,,0.2431057391,,1.85547877587207E-06,,0.0021961419,
1.99,111.218187,1.735418,87.385983,-15.284539,72.101444,1.1265850625,-0.2388209219,1.3654059844,,,1.7521611965,,0.2452773857,,1.85581933139742E-06,,0.0021962531,
2,111.393594,1.736596,87.523803,-15.427811,72.095992,1.126499875,-0.2410595469,1.3675594219,,,1.318559036,,0.247499777,,0.000001631,,0.0021204714,
2.01,111.565297,1.735848,87.658713,-15.557248,72.101465,1.1265853906,-0.243082,1.3696673906,,,0.9537129086,,0.2495161819,,1.85671343833235E-06,,0.002196545,
2.02,111.732825,1.733849,87.790343,-15.688924,72.101419,1.1265846719,-0.2451394375,1.3717241094,,,0.654568794,,0.2515758606,,1.85475519914183E-06,,0.0021959056,
2.03,111.895584,1.730557,87.918226,-15.82227,72.095956,1.1264993125,-0.2472229688,1.3737222813,,,0.4176975618,,0.2536702894,,1.62954058499742E-06,,0.002119971,
2.04,112.052865,1.724993,88.041804,-15.934976,72.106828,1.1266691875,-0.248984,1.3756531875,,,0.2391349455,,0.2554473018,,2.09210073097209E-06,,0.0022710897,
2.05,112.203737,1.718509,88.160346,-16.059024,72.101322,1.1265831563,-0.25092225,1.3775054063,,,0.1143401873,,0.2574103112,,1.85062925514939E-06,,0.0021945573,
2.06,112.347329,1.710363,88.273169,-16.177391,72.095778,1.1264965313,-0.2527717344,1.3792682656,,,0.0378498033,,0.2592904266,,1.62244759663627E-06,,0.0021174968,
2.07,112.48291,1.700298,88.379698,-16.283974,72.095724,1.1264956875,-0.2544370938,1.3809327813,,,0.0034773735,,0.2609892209,,1.62029884977254E-06,,0.0021167462,
2.08,112.610004,1.688558,88.479557,-16.383873,72.095684,1.1264950625,-0.2559980156,1.3824930781,,,0.0046409803,,0.2625865169,,1.6187081033976E-06,,0.0021161902,
2.09,112.728545,1.675195,88.572697,-16.47703,72.095667,1.1264947969,-0.2574535938,1.3839483906,,,0.0348440989,,0.2640804052,,0.000001618,,0.0021159539,
2.1,112.838931,1.660309,88.659429,-16.563757,72.095672,1.126494875,-0.2588087031,1.3853035781,,,0.0882397368,,0.2654749891,,1.61823103182893E-06,,0.0021160234,
2.11,112.942074,1.644052,88.74047,-16.64477,72.0957,1.1264953125,-0.2600745313,1.3865698438,,,0.1601558307,,0.2667810087,,1.61934430819712E-06,,0.0021164126,
2.12,113.03938,1.626626,88.816925,-16.72118,72.095745,1.1264960156,-0.2612684375,1.3877644531,,,0.2475069873,,0.2680157595,,1.62113430436314E-06,,0.0021170381,
2.13,113.132698,1.608036,88.890246,-16.788971,72.101275,1.1265824219,-0.2623276719,1.3889100938,,,0.3490667847,,0.2691136178,,1.84863173875408E-06,,0.0021939041,
2.14,113.223996,1.589009,88.961981,-16.86067,72.101311,1.1265829844,-0.2634479688,1.3900309531,,,0.4652832484,,0.2702772069,,1.85016165463196E-06,,0.0021944044,
2.15,113.31506,1.569315,89.033532,-16.926736,72.106796,1.1266686875,-0.26448025,1.3911489375,,,0.5978084583,,0.2713516013,,2.09065457137253E-06,,0.0022706449,
2.16,113.407132,1.549374,89.105874,-16.993661,72.112213,1.1267533281,-0.2655259531,1.3922792813,,,0.7486623058,,0.272442138,,2.34258399124767E-06,,0.0023459402,
2.17,113.500237,1.5295,89.179028,-17.066996,72.112032,1.1267505,-0.2666718125,1.3934223125,,,0.9184495597,,0.2736396362,,2.33393481482863E-06,,0.0023434243,
2.18,113.592684,1.509379,89.251665,-17.139951,72.111714,1.1267455313,-0.2678117344,1.3945572656,,,1.1041906037,,0.2748335351,,2.31877776493678E-06,,0.0023390041,
2.19,113.680579,1.488737,89.320726,-17.209497,72.111229,1.1267379531,-0.2688983906,1.3956363438,,,1.2966371002,,0.2759740656,,2.2957559624538E-06,,0.0023322627,
2.2,113.757624,1.46801,89.381261,-17.292533,72.088728,1.126386375,-0.2701958281,1.3965822031,,,1.4780352753,,0.2773389207,,0.000001354,,0.0020195032,
2.21,113.814433,1.444577,89.425897,-17.338017,72.08788,1.126373125,-0.2709065156,1.3972796406,,,1.6193930237,,0.2780879642,,1.32329845047906E-06,,0.0020077161,
2.22,113.838973,1.418878,89.445178,-17.369193,72.075985,1.1261872656,-0.2713936406,1.3975809063,,,1.6824521729,,0.2786019629,,9.30236571675925E-07,,0.0018423779,
2.23,113.817723,1.388908,89.428482,-17.353525,72.074957,1.1261712031,-0.2711488281,1.3973200313,,,1.6277772514,,0.2783435852,,8.99510407416394E-07,,0.0018280889,
2.24,113.737499,1.353902,89.365449,-17.285883,72.079566,1.1262432188,-0.2700919219,1.3963351406,,,1.4295065651,,0.2772294912,,1.04129952834889E-06,,0.0018921531,
2.25,113.589016,1.313719,89.248783,-17.169731,72.079052,1.1262351875,-0.2682770469,1.3945122344,,,1.0964953544,,0.2753216277,,0.000001025,,0.0018850086,
2.26,113.371475,1.268539,89.077857,-17.004071,72.073786,1.1261529063,-0.2656886094,1.3918415156,,,0.6882290935,,0.2726119645,,8.65138747473832E-07,,0.0018118122,
2.27,113.098045,1.219337,88.863019,-16.788012,72.075007,1.1261719844,-0.2623126875,1.3884846719,,,0.3093203315,,0.2690980714,,0.000000901,,0.0018287839,
2.28,112.799835,1.169642,88.62871,-16.556953,72.071757,1.1261212031,-0.2587023906,1.3848235938,,,0.0665411643,,0.265365447,,8.07167884916199E-07,,0.0017836095,
2.29,112.526308,1.123661,88.413796,-16.339089,72.074707,1.1261672969,-0.2552982656,1.3814655625,,,0.0002424641,,0.2618698581,,8.92116094135318E-07,,0.0018246139,
2.3,112.339119,1.087345,88.266718,-16.189051,72.077667,1.1262135469,-0.2529539219,1.3791674688,,,0.0411117226,,0.2594760016,,9.81623161822441E-07,,0.0018657574,
2.31,112.297979,1.066173,88.234394,-16.154673,72.079721,1.1262456406,-0.2524167656,1.3786624063,,,0.0594873363,,0.2589290483,,1.04624815419435E-06,,0.0018943076,
