Time,Temp,Pressure,KE,U,H(t),H(t)/N,U(t)/N,T(t)/N,time averaged values,,,Stdv T,,Stdv U/N,,STDV E/N,,Energy Drift
8.05,123.065869,1.677543,1117.363341,-286.092052,831.271289,12.9886138906,-4.4701883125,17.4588022031,,,110.7543600687,,22.3409579897,,140.7400486935,,10.5545116012,
8.06,123.09376,1.676192,1117.616578,-286.356985,831.259593,12.9884311406,-4.4743278906,17.4627590313,,,111.3421871723,,22.38010757,,140.7357126574,,10.554349029,
8.07,123.07748,1.670466,1117.468765,-286.209197,831.259568,12.98843075,-4.4720187031,17.4604494531,,,110.9988829738,,22.3582644701,,140.7357033893,,10.5543486815,
8.08,123.017786,1.660426,1116.926777,-285.650631,831.276146,12.9886897813,-4.4632911094,17.4519808906,,,109.7446220461,,22.2758046134,,140.7418493396,,10.5545791126,
8.09,122.916616,1.646418,1116.008219,-284.730673,831.277546,12.9887116563,-4.4489167656,17.4376284219,,,107.6351624451,,22.1403253344,,140.7423683667,,10.5545985723,
8.1,122.778296,1.628896,1114.752356,-283.481804,831.270552,12.988602375,-4.4294031875,17.4180055625,,,104.7842276954,,21.9570696567,,140.7397754649,,10.554501357,
8.11,122.611638,1.608715,1113.239196,-281.971816,831.26738,12.9885528125,-4.405809625,17.3943624375,,,101.4000411019,,21.7365151303,,140.7385995098,,10.5544572668,
8.12,122.431511,1.587316,1111.603754,-280.33049,831.273264,12.98864475,-4.3801639063,17.3688086563,,,97.8048159726,,21.4980396583,,140.7407808881,,10.5545390533,
8.13,122.258271,1.566677,1110.030844,-278.750009,831.280835,12.9887630469,-4.3554688906,17.3442319375,,,94.4082684646,,21.2696477892,,140.7435877136,,10.5546442888,
8.14,122.114228,1.548972,1108.723021,-277.447332,831.275689,12.9886826406,-4.3351145625,17.3237972031,,,91.6298604193,,21.0823177206,,140.7416799145,,10.5545727603,
8.15,122.018296,1.53593,1107.852019,-276.575704,831.276315,12.9886924219,-4.321495375,17.3101877969,,,89.8024742491,,20.9574368827,,140.7419119935,,10.5545814616,
8.16,121.980843,1.52857,1107.511961,-276.230419,831.281542,12.9887740938,-4.3161002969,17.3048743906,,,89.0940365039,,20.9080694169,,140.7438498238,,10.5546541159,
8.17,122.001505,1.526959,1107.699561,-276.418302,831.281259,12.9887696719,-4.3190359688,17.3078056406,,,89.4845191598,,20.9349249554,,140.7437449055,,10.5546501823,
8.18,122.070849,1.53038,1108.329165,-277.07824,831.250925,12.9882957031,-4.3293475,17.3176432031,,,90.8012643249,,21.0293914852,,140.7324992292,,10.5542285455,
8.19,122.174314,1.537278,1109.268568,-278.009849,831.258719,12.9884174844,-4.3439038906,17.332321375,,,92.7837990396,,21.1631082258,,140.7353886437,,10.5543368806,
8.2,122.296773,1.546554,1110.380419,-279.150348,831.230071,12.9879698594,-4.3617241875,17.3496940469,,,95.1579518982,,21.3273845608,,140.724768319,,10.5539386789,
8.21,122.425804,1.556733,1111.551937,-280.304053,831.247884,12.9882481875,-4.3797508281,17.3679990156,,,97.6919682858,,21.4942092747,,140.7313718688,,10.5541862762,
8.22,122.55328,1.56725,1112.709348,-281.457187,831.252161,12.9883150156,-4.3977685469,17.3860835625,,,100.2281447969,,21.6616008596,,140.7329574408,,10.5542457256,
8.23,122.67554,1.577541,1113.819388,-282.533557,831.285831,12.9888411094,-4.4145868281,17.4034279375,,,102.6910800137,,21.8184350873,,140.7454399149,,10.5547137322,
8.24,122.792373,1.587825,1114.880166,-283.614645,831.265521,12.9885237656,-4.4314788281,17.4200025938,,,105.0726219343,,21.9765261928,,140.7379103254,,10.5544314271,
8.25,122.905115,1.59784,1115.903797,-284.631613,831.272184,12.988627875,-4.4473689531,17.4359968281,,,107.3966550235,,22.1257617289,,140.7403804979,,10.5545240415,
8.26,123.014642,1.607644,1116.898231,-285.60426,831.293971,12.9889682969,-4.4625665625,17.4515348594,,,109.6787594293,,22.2689658143,,140.748457739,,10.5548268766,
8.27,123.120124,1.617205,1117.855947,-286.552167,831.30378,12.9891215625,-4.4773776094,17.4664991719,,,111.8992618005,,22.408971857,,140.7520943712,,10.5549632199,
8.28,123.219021,1.626221,1118.753871,-287.446235,831.307636,12.9891818125,-4.4913474219,17.4805292344,,,114.0013557574,,22.5414279323,,140.7535239747,,10.5550168175,
8.29,123.30854,1.634477,1119.566649,-288.281437,831.285212,12.9888314375,-4.5043974531,17.4932288906,,,115.9209835118,,22.6655156261,,140.7452104281,,10.5547051282,
8.3,123.387442,1.641716,1120.283027,-289.018376,831.264651,12.9885101719,-4.515912125,17.5044222969,,,117.626231169,,22.7752870367,,140.737587792,,10.5544193343,
8.31,123.457043,1.648068,1120.914961,-289.680439,831.234522,12.9880394063,-4.5262568594,17.5142962656,,,119.1407994928,,22.8741313551,,140.7264183579,,10.5540005469,
8.32,123.520751,1.653585,1121.493392,-290.23974,831.253652,12.9883383125,-4.5349959375,17.52333425,,,120.5356247053,,22.9578003438,,140.7335101873,,10.5542664503,
8.33,123.58215,1.658791,1122.050859,-290.790575,831.260284,12.9884419375,-4.5436027344,17.5320446719,,,121.8875780346,,23.0403521483,,140.7359688287,,10.5543586338,
8.34,123.642738,1.663814,1122.600958,-291.352703,831.248255,12.9882539844,-4.5523859844,17.5406399688,,,123.2290647876,,23.1247491382,,140.7315094058,,10.554191433,
8.35,123.700668,1.668445,1123.126932,-291.903474,831.223458,12.9878665313,-4.5609917813,17.5488583125,,,124.5185661663,,23.207590653,,140.7223168189,,10.5538467595,
8.36,123.750949,1.672056,1123.583449,-292.353355,831.230094,12.9879702188,-4.5680211719,17.5559913906,,,125.6432444586,,23.2753671998,,140.7247768454,,10.5539389986,
8.37,123.786809,1.674333,1123.909037,-292.721669,831.187368,12.987302625,-4.5737760781,17.5610787031,,,126.44844488,,23.3309288926,,140.708938299,,10.5533451154,
8.38,123.801281,1.674425,1124.040439,-292.884312,831.156127,12.9868144844,-4.576317375,17.5631318594,,,126.7741275652,,23.3554853461,,140.6973578111,,10.5529108715,
8.39,123.788634,1.671691,1123.925611,-292.750282,831.175329,12.9871145156,-4.5742231563,17.5613376719,,,126.4894922042,,23.335248055,,140.7044755975,,10.5531777756,
8.4,123.745556,1.666117,1123.534489,-292.354766,831.179723,12.9871831719,-4.5680432188,17.5552263906,,,125.5223725168,,23.2755799286,,140.7061043882,,10.5532388513,
8.41,123.672116,1.657743,1122.867696,-291.691847,831.175849,12.9871226406,-4.5576851094,17.54480775,,,123.8821699107,,23.1757422947,,140.7046683533,,10.5531850035,
8.42,123.573013,1.646961,1121.9679,-290.775992,831.191908,12.9873735625,-4.543374875,17.5307484375,,,121.6859116118,,23.0381647335,,140.7106212366,,10.5534082205,
8.43,123.459155,1.634928,1120.93414,-289.732276,831.201864,12.987529125,-4.5270668125,17.5145959375,,,119.186909605,,22.8818795219,,140.7143118724,,10.553546607,
8.44,123.349003,1.623313,1119.934027,-288.712321,831.221706,12.9878391563,-4.5111300156,17.4989691719,,,116.7939235533,,22.7296661434,,140.7216673399,,10.553822407,
8.45,123.267495,1.6145,1119.193981,-287.967441,831.22654,12.9879146875,-4.4994912656,17.4874059531,,,115.0388330236,,22.6188246338,,140.7234593421,,10.5538895987,
8.46,123.240228,1.610696,1118.946415,-287.698535,831.24788,12.988248125,-4.4952896094,17.4835377344,,,114.4546657841,,22.5788767619,,140.7313703859,,10.5541862206,
8.47,123.283528,1.613576,1119.339557,-288.108777,831.23078,12.9879809375,-4.5016996406,17.4896805781,,,115.383017675,,22.6398352434,,140.7250311532,,10.5539485338,
8.48,123.396203,1.622996,1120.362576,-289.181525,831.181051,12.9872039219,-4.5184613281,17.50566525,,,117.8163438744,,22.7996248941,,140.70659666,,10.5532573103,
8.49,123.559916,1.636922,1121.84899,-290.656444,831.192546,12.9873835313,-4.5415069375,17.5288904688,,,121.397133626,,23.0202367369,,140.7108577383,,10.5534170886,
8.5,123.748031,1.653245,1123.556959,-292.383607,831.173352,12.987083625,-4.5684938594,17.5555774844,,,125.5778368423,,23.2799283425,,140.703742756,,10.5531502957,
8.51,123.93563,1.669447,1125.260247,-294.084978,831.175269,12.9871135781,-4.5950777813,17.5821913594,,,129.817555948,,23.5371660552,,140.7044533565,,10.5531769416,
8.52,124.104802,1.683895,1126.796222,-295.62018,831.176042,12.9871256563,-4.6190653125,17.6061909688,,,133.7011823143,,23.7704930352,,140.7047398954,,10.5531876861,
8.53,124.244823,1.695599,1128.067531,-296.915207,831.152324,12.9867550625,-4.6393001094,17.6260551719,,,136.958892205,,23.9682119566,,140.6959481386,,10.5528580105,
8.54,124.350058,1.703773,1129.022997,-297.871114,831.151883,12.9867481719,-4.6542361563,17.6409843281,,,139.4330851794,,24.1146808688,,140.6957846719,,10.5528518807,
8.55,124.418157,1.70825,1129.641295,-298.499977,831.141318,12.9865830938,-4.6640621406,17.6506452344,,,141.0459729814,,24.2112817542,,140.6918685424,,10.5527050292,
8.56,124.449144,1.708883,1129.922636,-298.774653,831.147983,12.9866872344,-4.6683539531,17.6550411875,,,141.7829536123,,24.2535358671,,140.6943390522,,10.5527976714,
8.57,124.445215,1.705848,1129.886965,-298.714623,831.172342,12.9870678438,-4.6674159844,17.6544838281,,,141.689401763,,24.2442981526,,140.7033683662,,10.5531362568,
8.58,124.41064,1.699664,1129.573049,-298.392014,831.181035,12.9872036719,-4.6623752188,17.6495788906,,,140.8674815271,,24.194683615,,140.706590729,,10.5532570879,
8.59,124.351237,1.690913,1129.033704,-297.865789,831.167915,12.9869986719,-4.6541529531,17.641151625,,,139.4609302549,,24.1138637096,,140.7017273589,,10.5530747224,
8.6,124.27344,1.680125,1128.327356,-297.16781,831.159546,12.9868679063,-4.6432470313,17.6301149375,,,137.6295174198,,24.0068736945,,140.6986251509,,10.5529583949,
8.61,124.182828,1.667895,1127.504655,-296.355157,831.149498,12.9867109063,-4.6305493281,17.6172602344,,,135.5116875906,,23.8826055372,,140.694900619,,10.5528187296,
8.62,124.08271,1.654546,1126.595641,-295.441778,831.153863,12.9867791094,-4.6162777813,17.6030568906,,,133.1907741924,,23.7433195925,,140.6965186048,,10.5528794023,
8.63,123.973642,1.640313,1125.60537,-294.454112,831.151258,12.9867384063,-4.6008455,17.5875839063,,,130.6851993665,,23.5931636321,,140.6955530016,,10.5528431933,
8.64,123.854502,1.625103,1124.523648,-293.352858,831.17079,12.9870435938,-4.5836384063,17.570682,,,127.9754332802,,23.4263003905,,140.7027930673,,10.5531146843,
8.65,123.725131,1.609329,1123.34904,-292.215775,831.133265,12.9864572656,-4.5658714844,17.55232875,,,125.0651195026,,23.2546296793,,140.6888835728,,10.552593094,
8.66,123.589836,1.593216,1122.120641,-291.003906,831.116735,12.9861989844,-4.5469360313,17.5331350156,,,122.057348151,,23.0723631537,,140.6827565706,,10.5523633302,
8.67,123.460135,1.577856,1120.943034,-289.805108,831.137926,12.9865300938,-4.5282048125,17.5147349063,,,119.2083084259,,22.8927680647,,140.690611241,,10.552657881,
8.68,123.354803,1.565081,1119.986688,-288.802883,831.183805,12.9872469531,-4.5125450469,17.499792,,,116.9193198287,,22.7431606497,,140.7076175336,,10.5532955903,
8.69,123.296141,1.5571,1119.454069,-288.236777,831.217292,12.9877701875,-4.5036996406,17.4914698281,,,115.6541455939,,22.6588717777,,140.720031045,,10.5537610532,
8.7,123.3029,1.555647,1119.515437,-288.28225,831.233187,12.9880185469,-4.5044101563,17.4924287031,,,115.7995673882,,22.6656365812,,140.7259234564,,10.5539819907,
8.71,123.382762,1.561405,1120.240542,-289.006272,831.23427,12.9880354688,-4.515723,17.5037584688,,,117.5247386041,,22.7734819325,,140.7263249382,,10.5539970442,
8.72,123.528023,1.573668,1121.559415,-290.3436,831.215815,12.9877471094,-4.53661875,17.5243658594,,,120.6953542979,,22.973354162,,140.7194835148,,10.5537405232,
8.73,123.716847,1.590397,1123.273828,-292.091814,831.182014,12.9872189688,-4.5639345938,17.5511535625,,,124.8799040124,,23.2359528744,,140.7069536317,,10.5532706958,
8.74,123.919576,1.608699,1125.11448,-293.943855,831.170625,12.9870410156,-4.5928727344,17.57991375,,,129.4519831302,,23.5157752958,,140.7027319048,,10.5531123909,
8.75,124.106743,1.625884,1126.813842,-295.650183,831.163659,12.9869321719,-4.6195341094,17.6064662813,,,133.7460733479,,23.7750644926,,140.7001497471,,10.5530155648,
8.76,124.255307,1.639805,1128.162714,-297.011504,831.15121,12.9867376563,-4.64080475,17.6275424063,,,137.2043894436,,23.9829468613,,140.6955352093,,10.5528425261,
8.77,124.351441,1.649111,1129.035551,-297.902466,831.133085,12.9864544531,-4.6547260313,17.6411804844,,,139.4657485145,,24.1194923379,,140.6888168534,,10.5525905921,
8.78,124.390472,1.653138,1129.389935,-298.237913,831.152022,12.9867503438,-4.6599673906,17.6467177344,,,140.3891499421,,24.1710021185,,140.6958361954,,10.5528538127,
8.79,124.375276,1.65216,1129.251966,-298.06183,831.190136,12.987345875,-4.6572160938,17.6445619688,,,140.0292784299,,24.1439567289,,140.7099643708,,10.55338359,
8.8,124.314245,1.647088,1128.697836,-297.494976,831.20286,12.9875446875,-4.648359,17.6359036875,,,138.5885951399,,24.0569938588,,140.714681087,,10.5535604512,
8.81,124.219527,1.638959,1127.837852,-296.626535,831.211317,12.9876768281,-4.6347896094,17.6224664375,,,136.3674567629,,23.9240678843,,140.7178160937,,10.5536780019,
8.82,124.105772,1.629163,1126.805031,-295.595616,831.209415,12.9876471094,-4.6186815,17.6063286094,,,133.7236153254,,23.7667506274,,140.71711102,,10.5536515644,
8.83,123.989193,1.619058,1125.746563,-294.505734,831.240829,12.9881379531,-4.6016520938,17.5897900469,,,131.0409918849,,23.6009999852,,140.7287564546,,10.554088213,
8.84,123.886229,1.610339,1124.811713,-293.546088,831.265625,12.9885253906,-4.586657625,17.5751830156,,,128.6942710461,,23.4555359806,,140.7379488811,,10.5544328727,
8.85,123.810965,1.604468,1124.128362,-292.879761,831.248601,12.9882593906,-4.5762462656,17.5645056563,,,126.992293438,,23.3547980433,,140.7316376749,,10.5541962423,
8.86,123.771605,1.602035,1123.770992,-292.527894,831.243098,12.9881734063,-4.5707483438,17.55892175,,,126.1067402181,,23.3016888739,,140.7295976107,,10.5541197517,
8.87,123.768125,1.603222,1123.739397,-292.5279,831.211497,12.9876796406,-4.5707484375,17.5584280781,,,126.0285934373,,23.301689779,,140.71788282,,10.5536805038,
8.88,123.79311,1.607202,1123.966249,-292.760893,831.205356,12.9875836875,-4.5743889531,17.5619726406,,,126.5901931872,,23.3368498982,,140.7156063496,,10.5535951451,
8.89,123.836005,1.613155,1124.355708,-293.160284,831.195424,12.9874285,-4.5806294375,17.5680579375,,,127.5572762535,,23.3971821915,,140.7119245934,,10.5534570922,
8.9,123.888155,1.620187,1124.829197,-293.618441,831.210756,12.9876680625,-4.5877881406,17.5754562031,,,128.7379731908,,23.46648764,,140.7176081301,,10.5536702041,
8.91,123.945599,1.628043,1125.350754,-294.132836,831.217918,12.9877799688,-4.5958255625,17.5836055313,,,130.0448239313,,23.5444223534,,140.7202631062,,10.5537697545,
8.92,124.008674,1.636797,1125.923441,-294.730352,831.193089,12.9873920156,-4.60516175,17.5925537656,,,131.4873816322,,23.6351127269,,140.7110590244,,10.5534246362,
8.93,124.07926,1.646159,1126.564319,-295.320764,831.243555,12.9881805469,-4.6143869375,17.6025674844,,,133.1111543628,,23.7248960947,,140.7297670285,,10.5541261039,
8.94,124.157425,1.656578,1127.274005,-296.03728,831.236725,12.9880738281,-4.6255825,17.6136563281,,,134.9209028613,,23.8340845946,,140.7272350398,,10.5540311682,
8.95,124.239417,1.667334,1128.018444,-296.758288,831.260156,12.9884399375,-4.63684825,17.6252881875,,,136.8323892021,,23.9442106653,,140.7359213758,,10.5543568546,
8.96,124.317788,1.677973,1128.730005,-297.48625,831.243755,12.9881836719,-4.6482226563,17.6364063281,,,138.6720266764,,24.0556564017,,140.729841172,,10.5541288839,
8.97,124.383272,1.687365,1129.324565,-298.069402,831.255163,12.9883619219,-4.6573344063,17.6456963281,,,140.2185820466,,24.1451194353,,140.7340703493,,10.5542874529,
8.98,124.427603,1.694866,1129.727058,-298.469095,831.257963,12.9884056719,-4.6635796094,17.6519852813,,,141.2704288474,,24.2065334008,,140.7351083759,,10.5543263723,
8.99,124.446004,1.699853,1129.894129,-298.597498,831.296631,12.9890098594,-4.6655859063,17.6545957656,,,141.7081858493,,24.2262794417,,140.7494439146,,10.5548638501,
9,124.438795,1.702603,1129.828675,-298.528501,831.300174,12.9890652188,-4.6645078281,17.6535730469,,,141.5366041485,,24.2156679601,,140.7507574613,,10.5549130971,
9.01,124.41185,1.703446,1129.584035,-298.266678,831.317357,12.9893337031,-4.6604168438,17.6497505469,,,140.8962053922,,24.1754217044,,140.757128046,,10.5551519376,
9.02,124.375567,1.703536,1129.254602,-297.967595,831.287007,12.9888594844,-4.6557436719,17.6446031563,,,140.0361655515,,24.1294889653,,140.7458759032,,10.5547300784,
9.03,124.342425,1.703727,1128.953694,-297.675791,831.277903,12.9887172344,-4.6511842344,17.6399014688,,,139.2528797854,,24.0847162201,,140.7425007188,,10.5546035345,
9.04,124.323907,1.705214,1128.785564,-297.541302,831.244262,12.9881915938,-4.6490828438,17.6372744375,,,138.8161776897,,24.0640949902,,140.7300291258,,10.5541359311,
9.05,124.327387,1.708459,1128.817156,-297.582692,831.234464,12.9880385,-4.6497295625,17.6377680625,,,138.8981927132,,24.0704403878,,140.7263968565,,10.5539997407,
9.06,124.354114,1.713718,1129.05982,-297.855276,831.204544,12.987571,-4.6539886875,17.6415596875,,,139.5288895765,,24.1122504553,,140.7153053424,,10.5535838585,
9.07,124.399258,1.720357,1129.469701,-298.270328,831.199373,12.9874902031,-4.660473875,17.6479640781,,,140.5974306075,,24.1759825359,,140.7133884676,,10.5535119826,
9.08,124.453621,1.727563,1129.963287,-298.759213,831.204074,12.9875636563,-4.6681127031,17.6556763594,,,141.8895913043,,24.2511597152,,140.7151311142,,10.5535773256,
9.09,124.506174,1.734519,1130.440438,-299.280375,831.160063,12.9868759844,-4.6762558594,17.6631318438,,,143.1443486495,,24.3314287318,,140.6988167907,,10.5529655811,
9.1,124.546464,1.740024,1130.806243,-299.683577,831.122666,12.9862916563,-4.6825558906,17.6688475469,,,144.1100548039,,24.3936206221,,140.684954937,,10.55244577,
9.11,124.566011,1.743123,1130.983716,-299.853553,831.130163,12.9864087969,-4.6852117656,17.6716205625,,,144.5797441249,,24.419862355,,140.6877337767,,10.5525499768,
9.12,124.558793,1.743626,1130.918188,-299.839235,831.078953,12.9856086406,-4.6849880469,17.6705966875,,,144.4062158586,,24.4176513275,,140.6687528127,,10.5518381676,
9.13,124.521087,1.740771,1130.575838,-299.498005,831.077833,12.9855911406,-4.6796563281,17.6652474688,,,143.501418102,,24.3649872101,,140.6683376995,,10.5518225999,
9.14,124.451228,1.734479,1129.941561,-298.831302,831.110259,12.9860977969,-4.6692390938,17.6553368906,,,141.8325874348,,24.2622549103,,140.6803562157,,10.552273315,
9.15,124.349513,1.725097,1129.018051,-297.918269,831.099782,12.9859340938,-4.6549729531,17.6409070469,,,139.4202145616,,24.1219177445,,140.6764729179,,10.5521276868,
9.16,124.2179,1.712685,1127.823083,-296.727725,831.095358,12.9858649688,-4.6363707031,17.6222356719,,,136.3294603443,,23.9395373502,,140.6748331794,,10.552066194,
9.17,124.060007,1.6976,1126.389509,-295.275878,831.113631,12.9861504844,-4.6136855938,17.5998360781,,,132.667266658,,23.718064347,,140.6816060582,,10.5523201852,
9.18,123.881311,1.680577,1124.767063,-293.64498,831.122083,12.9862825469,-4.5882028125,17.5744853594,,,128.5827122088,,23.4705053373,,140.6847388432,,10.5524376664,
9.19,123.689833,1.662475,1123.028553,-291.906881,831.121672,12.986276125,-4.5610450156,17.5473211406,,,124.2768726115,,23.2081035611,,140.6845865028,,10.5524319536,
9.2,123.496852,1.644336,1121.27641,-290.131426,831.144984,12.986640375,-4.5333035313,17.5199439063,,,120.0114277561,,22.9415851163,,140.6932274128,,10.5527559859,
9.21,123.316441,1.627729,1119.638381,-288.486103,831.152278,12.9867543438,-4.5075953594,17.4943497031,,,116.0911807106,,22.6959752377,,140.6959310877,,10.5528573711,
9.22,123.162754,1.613903,1118.243001,-287.05296,831.190041,12.9873443906,-4.4852025,17.4725468906,,,112.802980264,,22.4831162012,,140.7099291551,,10.5533822696,
9.23,123.045897,1.604066,1117.182007,-285.963844,831.218163,12.9877837969,-4.4681850625,17.4559688594,,,110.3343887032,,22.3220247906,,140.7203539289,,10.55377316,
9.24,122.969583,1.598869,1116.48912,-285.300157,831.188963,12.9873275469,-4.4578149531,17.4451425,,,108.7370053101,,22.224142698,,140.7095295501,,10.5533672856,
9.25,122.933174,1.598171,1116.158554,-285.003447,831.155107,12.9867985469,-4.4531788594,17.4399774063,,,107.9790063943,,22.1804527916,,140.6969797231,,10.5528966936,
9.26,122.936891,1.601971,1116.192296,-285.050679,831.141617,12.9865877656,-4.4539168594,17.440504625,,,108.0562690955,,22.1874047248,,140.691979372,,10.5527091852,
9.27,122.985679,1.610736,1116.635262,-285.48739,831.147872,12.9866855,-4.4607404688,17.4474259688,,,109.0729530301,,22.2517344743,,140.6942979078,,10.5527961285,
9.28,123.088281,1.625365,1117.566833,-286.435317,831.131516,12.9864299375,-4.4755518281,17.4619817656,,,111.2265896826,,22.3916893817,,140.6882352829,,10.5525687833,
9.29,123.251195,1.646152,1119.045994,-287.903502,831.142492,12.9866014375,-4.4984922188,17.4850936563,,,114.6894436404,,22.6093228474,,140.6923037064,,10.5527213476,
9.3,123.471653,1.672827,1121.047618,-289.901524,831.146094,12.9866577188,-4.5297113125,17.5163690313,,,119.4599540295,,22.9071864508,,140.693638856,,10.5527714147,
9.31,123.734937,1.703805,1123.438069,-292.277168,831.160901,12.9868890781,-4.56683075,17.5537198281,,,125.2845415934,,23.2638823431,,140.6991274179,,10.5529772291,
9.32,124.017728,1.736878,1126.005641,-294.847017,831.158624,12.9868535,-4.6069846406,17.5938381406,,,131.6951043263,,23.6528403643,,140.6982833875,,10.5529455793,
9.33,124.29497,1.769585,1128.522831,-297.390667,831.132164,12.9864400625,-4.6467291719,17.6331692344,,,138.1351419662,,24.0410085762,,140.6884754725,,10.5525777903,
9.34,124.545841,1.799657,1130.800591,-299.679824,831.120767,12.9862619844,-4.68249725,17.6687592344,,,144.0950974794,,24.3930413746,,140.6842510575,,10.5524193742,
9.35,124.756268,1.825712,1132.711135,-301.620117,831.091018,12.9857971563,-4.7128143281,17.6986114844,,,149.1912923163,,24.6934284258,,140.6732245844,,10.5520058688,
9.36,124.918401,1.846506,1134.183206,-303.054176,831.12903,12.9863910938,-4.7352215,17.7216125938,,,153.1782904054,,24.9166241076,,140.6873138169,,10.5525342283,
9.37,125.028997,1.861909,1135.187348,-304.040777,831.146571,12.9866651719,-4.7506371406,17.7373023125,,,155.9281094776,,25.0707608825,,140.6938156656,,10.5527780449,
9.38,125.088163,1.871871,1135.724539,-304.597675,831.126864,12.98635725,-4.7593386719,17.7456959219,,,157.4092357097,,25.1579749703,,140.6865109652,,10.5525041214,
9.39,125.098815,1.87637,1135.821259,-304.696194,831.125065,12.9863291406,-4.7608780313,17.7472071719,,,157.6766352036,,25.1734194931,,140.6858441479,,10.5524791156,
9.4,125.066757,1.876002,1135.530189,-304.416451,831.113738,12.9861521563,-4.7565070469,17.7426592031,,,156.872562427,,25.1295774141,,140.6816457182,,10.5523216725,
9.41,125.000739,1.871455,1134.930784,-303.810916,831.119868,12.9862479375,-4.7470455625,17.7332935,,,155.2231860459,,25.034807208,,140.6839178367,,10.5524068783,
9.42,124.911334,1.863713,1134.119047,-302.977066,831.141981,12.9865934531,-4.7340166563,17.7206101094,,,153.0034105896,,24.9045972295,,140.6921142951,,10.5527142448,
9.43,124.808371,1.853807,1133.184205,-302.02797,831.156235,12.9868161719,-4.7191870313,17.7060032031,,,150.466819632,,24.7568041252,,140.697397844,,10.5529123726,
9.44,124.698388,1.842445,1132.185627,-301.034358,831.151269,12.9867385781,-4.7036618438,17.6904004219,,,147.78070477,,24.6025502594,,140.695557079,,10.5528433462,
9.45,124.583546,1.82993,1131.142931,-300.020584,831.122347,12.9862866719,-4.687821625,17.6741082969,,,145.0017379013,,24.4456631672,,140.684836697,,10.5524413359,
9.46,124.462992,1.816099,1130.048372,-298.927305,831.121067,12.9862666719,-4.6707391406,17.6570058125,,,142.1129289836,,24.2770346413,,140.6843622548,,10.5524235442,
9.47,124.335991,1.801135,1128.895282,-297.784993,831.110289,12.9860982656,-4.6528905156,17.6389887813,,,139.1010717592,,24.1014666852,,140.6803673353,,10.552273732,
9.48,124.204331,1.785323,1127.699882,-296.614464,831.085418,12.9857096563,-4.634601,17.6203106563,,,136.0127806112,,23.9222228586,,140.6711489915,,10.5519280299,
9.49,124.072714,1.769071,1126.50488,-295.426916,831.077964,12.9855931875,-4.6160455625,17.60163875,,,132.9601498243,,23.7410565763,,140.6683862529,,10.5518244207,
9.5,123.947358,1.753144,1125.366727,-294.307538,831.059189,12.9852998281,-4.5985552813,17.5838551094,,,130.0849453114,,23.5709204122,,140.6614276373,,10.5515634518,
9.51,123.83421,1.738148,1124.339413,-293.305466,831.033947,12.9849054219,-4.5828979063,17.5678033281,,,127.5167335641,,23.4191327917,,140.6520724158,,10.5512125929,
9.52,123.737763,1.724321,1123.463727,-292.396013,831.067714,12.9854330313,-4.5686877031,17.5541207344,,,125.347812742,,23.2817989443,,140.6645872537,,10.5516819477,
9.53,123.66054,1.712232,1122.762598,-291.673046,831.089552,12.98577425,-4.5573913438,17.5431655938,,,123.6246166735,,23.1729139356,,140.6726812223,,10.5519854917,
9.54,123.603128,1.701933,1122.24133,-291.125889,831.115441,12.9861787656,-4.5488420156,17.5350207813,,,122.3512237103,,23.0906770827,,140.6822769428,,10.5523453439,
9.55,123.563902,1.693488,1121.885179,-290.783519,831.10166,12.9859634375,-4.5434924844,17.5294559219,,,121.4849853031,,23.0392937524,,140.6771689943,,10.5521537906,
9.56,123.538586,1.686428,1121.655321,-290.574366,831.080955,12.9856399219,-4.5402244688,17.5258643906,,,120.9275591476,,23.0079319631,,140.6694948291,,10.5518659951,
9.57,123.520687,1.680217,1121.492809,-290.444096,831.048713,12.9851361406,-4.538189,17.5233251406,,,120.5342194138,,22.9884092097,,140.6575449713,,10.5514178374,
9.58,123.503046,1.674193,1121.332641,-290.315267,831.017374,12.9846464688,-4.5361760469,17.5208225156,,,120.147176324,,22.9691105591,,140.6459302791,,10.5509822313,
9.59,123.479875,1.667775,1121.122262,-290.112612,831.00965,12.9845257813,-4.5330095625,17.5175353438,,,119.6397508301,,22.9387691364,,140.6430677253,,10.5508748692,
9.6,123.448476,1.66066,1120.83718,-289.789319,831.047861,12.9851228281,-4.5279581094,17.5130809375,,,118.9538524708,,22.8904073548,,140.6572292013,,10.5514059948,
9.61,123.40968,1.653281,1120.484934,-289.441125,831.043809,12.9850595156,-4.5225175781,17.5075770938,,,118.1090929461,,22.8383776852,,140.6557274455,,10.5513496728,
9.62,123.36705,1.645842,1120.097885,-289.062405,831.03548,12.984929375,-4.5166000781,17.5015294531,,,117.1843215718,,22.7818538107,,140.6526405693,,10.5512339013,
9.63,123.325959,1.638792,1119.724797,-288.685521,831.039276,12.9849886875,-4.5107112656,17.4956999531,,,116.2963758602,,22.725673484,,140.6540474305,,10.5512866649,
9.64,123.293342,1.632903,1119.428658,-288.406397,831.022261,12.9847228281,-4.5063499531,17.4910727813,,,115.5939510711,,22.684110485,,140.6477414413,,10.5510501597,
9.65,123.277756,1.628775,1119.287145,-288.253759,831.033386,12.9848966563,-4.5039649844,17.4888616406,,,115.2590493979,,22.6613979915,,140.6518645008,,10.5512047951,
